code,name,unit,preunit
NBMB,Households (S.14): Deposits with UK monetary financial institutions (F.22N1): Asset: Current price: £m: NSA,NA,NA
FCFW,B.5n: industrial & commercial companies,NA,NA
FCFX,PNFC: capital transfers payable (D.9 uses): £m: CP: NSA,m,£
NBMD,Households (S.14): Foreign currency deposits with UK banks (F.22N12): Asset: Current price: £m: NSA,NA,NA
FCFY,Non-Fin Corp (S11): Acquisition less disposals of non-produced / non-financial assets (NP): Current price: £million: NSA,m,£
NBMO,Households (S.14): Short-term debt securities issued by UK monetary financial institutions (F.31N5): Asset: Current price: £m: NSA,NA,NA
NSOA,Households (S.14): UK shares and bonds issued by other UK residents (AF.519N7): Asset: Current price: £m: NSA,NA,NA
NBMJ,Households (S.14): Short-term debt securities issued by UK central government (F.31N1): Asset: Current price: £m: NSA,NA,NA
NSOF,NPISH (S.15): UK shares and bonds issued by other UK residents (AF.519N7): Asset: Current price: £m: NSA,NA,NA
NSOG,ESA:NP:LI:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NBMW,Households (S.14): Long-term debt securities issued by UK central government (F.32N1): Asset: Current price: £m: NSA,NA,NA
NSOH,ESA:OI:AS:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSOI,ESA:OI:LI:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSOB,ESA:HH:LI:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSOC,ESA:IP:AS:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSOD,ESA:IP:LI:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NBMT,Households (S.14): Money market instruments issued by other UK residents (F.31N6): Asset: Current price: £m: NSA,NA,NA
NSOE,Local Govt::AS:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSQP,ESA:GG:AS:LEVEL:UK shares and bonds issued by other UK residents,NA,NA
NSQR,HH & NPISH (S.14 + S.15): UK shares and bonds issued by other UK residents (AF.519N7): Asset: Current price: £m: NSA,NA,NA
NSQL,Financial corporations (S.12): UK shares and bonds issued by other UK residents (AF.519N7): Asset: Level: CP: £million: NSA,NA,NA
NSQM,Financial corporations (S.12): UK shares and bonds issued by other UK residents (AF.519N7): Liability: Level: CP: £million: NSA,NA,NA
NSQO,S.124 to S.127: OFI & financial auxiliaries: Level: Liability: AF.519N7: UK shares & bonds issued by other UK residents: £m: NSA,NA,NA
CSR9,Household final consumption expenditure index ( SA CVM),NA,NA
NSQX,Non-Fin Corp (S11): UK shares and bonds issued by other UK residents (AF.519N7): Balance: Liability: Current price: £m: NSA,NA,NA
CSR8,NPISH final consumption expenditure index ( SA CVM),NA,NA
NSQU,Monetary financial institutions (S.121/2/3): UK shares and bonds issued by other UK residents (AF.519N7): Asset: Level: CP £m NSA,NA,NA
NSQV,Monetary financial institutions (S.121/2/3) UK shares and bonds issued by other UK residents (AF.519N7) Liability Level: CP £m NSA,NA,NA
NSQW,Non-Fin Corp (S11): UK shares and bonds issued by other UK residents (AF.519N7): Balance: Asset: Current price: £m: NSA,NA,NA
NSRC,UK (S.1): UK shares and bonds issued by other UK residents (AF.519N7): Level: Asset: Current price: £m: Not seasonally adjusted,NA,NA
NSRD,UK sector (S.1): UK shares and bonds issued by other UK residents (AF.519N7): Level: Liability: Current price: £m: NSA,NA,NA
NBPL,ESA:HH:LI:FLOW:Securities other than shares,NA,NA
NBPX,ESA:HH:LI:FLOW:MMIs issued by other UK residents,NA,NA
NSRI,ESA:CG:AS:FLOW:MMIs issued by other UK residents,NA,NA
NSRK,AS:PR:K.1:Consumption of fixed capital,NA,NA
NSRH,CG:AS:LEVEL:MMIs issued by other UK residents,NA,NA
NSPO,ESA:PC:LI:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NSPP,ESA:PR:AS:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NSPQ,ESA:PR:LI:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NBOB,Households (S.14): Equity and investment fund shares/units (F.5): Asset: Current price: £m: NSA,NA,NA
NSPR,ESA:RW:AS:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NBNZ,Households (S.14): Other long-term loans by UK residents (F.424N1): Asset: Current price: £m: NSA,NA,NA
NSPK,ESA:OI:LI:FLOW:UK shares and bonds issued by other UK residents,NA,NA
CKBS,"Non-money market fund investment funds (S.124): Ins, pension & standardised guarantee schemes (F.6): Liability: CP: £m: NSA:",NA,NA
NSPN,ESA:PC:AS:FLOW:UK shares and bonds issued by other UK residents,NA,NA
CKBQ,Non-money market fund investment funds (S.124): UK mutual funds' shares (F.52N1): Liability: Current price: £million: NSA:,NA,NA
NBOG,Households (S.14): Listed UK shares (F.511N1): Asset: Current price: £m: NSA,NA,NA
NSPW,General government (S.13): UK shares and bonds issued by other UK residents (F.519N7): Asset: Flow: Current price: £million: NSA,NA,NA
NBOH,Households (S.14): Unlisted UK shares (F.512N1): Asset: Current price: £m: NSA,NA,NA
NBOI,Households (S.14): Other UK equity (F.519N6): Asset: Current price: £m: NSA,NA,NA
NSPY,HH & NPISH (S.14 + S.15): UK shares and bonds issued by other UK residents (F.519N7): Asset: Current price: £m: NSA,NA,NA
NSPS,Financial corporations (S.12): UK shares and bonds issued by other UK residents (F.519N7): Asset: Flow: CP: £million: NSA,NA,NA
NSPT,Financial corporations (S.12): UK shares and bonds issued by other UK residents (F.519N7): Liability: Flow: CP: £million: NSA,NA,NA
NSPU,ESA:OI:AS:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NSPV,ESA:OI:LI:FLOW:UK shares and bonds issued by other UK residents,NA,NA
NBOP,Households (S.14): UK mutual funds' shares (F.52N1): Asset: Current price: £m: NSA,NA,NA
NSQA,Monetary financial institutions (S.121/2/3): UK shares and bonds issued by other UK residents (F.519N7): Asset: Flow: CP: £m: NSA,NA,NA
NBOQ,Households (S.14): Rest of the world mutual funds' shares (F.52N9): Asset: Current price: £m: NSA,NA,NA
NSQB,Monetary financial institutions (S.121/2/3): UK shares and bonds issued by other UK residents (F.519N7): Liability Flow: CP £m NSA,NA,NA
NSQC,Non-Fin Corp (S11): UK shares and bonds issued by other UK residents (F.519N7): Flow: Asset: CP: £m: Not seasonally adjusted,NA,NA
NBOL,Households (S.14): Shares and other equity issued by the rest of the world (F.519N9): Asset: Current price: £m: NSA,NA,NA
HZQ4,D.91 CG R (Bk cap tax),NA,NA
NBOY,Households (S.14): Total net acquisition of financial liabilities (F.L): Liability: Current price: £m: NSA,NA,NA
NSQJ,UK (S.1): UK shares and bonds issued by other UK residents (F.519N7): Flow: Asset: Current price: £m: Not seasonally adjusted,NA,NA
NSQK,UK (S.1): UK shares and bonds issued by other UK residents (F.519N7): Flow: Liability: Current price: £m: Not seasonally adjusted,NA,NA
NSQD,Non-Fin Corp (S11): UK shares and bonds issued by other UK residents (F.519N7): Flow: Liability: Current price: £m: NSA,NA,NA
NBOU,Households (S.14): Non-life insurance technical reserves (F.61): Asset: Current price: £m: NSA,NA,NA
NBOV,Households (S.14): Other accounts receivable/payable (F.8): Asset: Current price: £m: NSA,NA,NA
HAAI,AS:NP:D.12:Employers' Social Contributions,NA,NA
NSSR,"HH & NPISH (S.14 + S.15): Capital transfers, payable (D.9p): Liability: Current price: £m: NSA",NA,NA
HAAH,AS:NP:D.11:Wages and Salaries,NA,NA
NSSS,HH & NPISH (S.14 + S.15): Changes in net worth due to gross saving and capital transfers (B.10.1g): Asset/Liability: CP: £m: NSA,NA,NA
NBRD,Households (S.14): Other long-term loans by UK residents (F.424N1): Liability: Current price: £m: NSA,NA,NA
NSST,ESA:HN:B.10.1N:CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS,NA,NA
HAAJ,"NPISH (S.15): Disposable income, gross (B.6g): Uses/Resources: Current price: £m: NSA",NA,NA
NSSU,HH & NPISH (S.14 + S.15): Gross fixed capital formation (P.51g): Asset: Current price: £m: NSA,NA,NA
NSSN,"HH & NPISH (S.14 + S.15): Capital transfers, receivable (D.9r): Liability: Current price: £m: NSA",NA,NA
NSSO,"HH & NPISH (S.14 + S.15): Capital taxes, payable (D.91p): Liability: Current price: £m: NSA",NA,NA
HAAO,NPISH (S.15): Property income (D.4): Resources: Current price: £m: NSA,NA,NA
HAAN,AS:NP:D.39:less Other Subsides on Production,NA,NA
NSSQ,"HH & NPISH (S.14 + S.15): Other capital transfers, payable (D.99p): Liability: Current price: £m: NSA",NA,NA
NSSZ,HH & NPISH (S.14 + S.15): Net lending (+) / Net borrowing (-) of the non-financial account (B.9n): Current price: £m: NSA,m,£
HAAP,NPISH (S.15): Interest (D.41): Resources: Current price: £m: NSA,NA,NA
HAAU,NPISH (S.15): Other investment income (D.44): Resources: Current price: £m: NSA,NA,NA
NBRF,ESA:HH:LI:FLOW:Shares and other equity,NA,NA
NSSV,HH & NPISH (S.14 + S.15): Changes in inventories (P.52): Asset: Current price: £m: NSA,NA,NA
NSSW,HH & NPISH (S.14 + S.15): Acquisition less disposals of valuables (P.53): Asset: Current price: £m: NSA,NA,NA
HAAW,"NPISH (S.15): Current taxes on income, wealth, etc (D.5): Uses: Current price: £m: NSA",NA,NA
NSSX,HH & NPISH (S.14 + S.15): Gross capital formation (P.5): Asset: Current price: £m: NSA,NA,NA
NSSY,HH & NPISH (S.14 + S.15): Acquisition less disposals of non-produced / non-financial assets (NP): Asset: Current price: £m: NSA,NA,NA
HAAX,LI:HH:B10.1:Changes in net worth due to saving and capital transfer,NA,NA
OEUV,I&C companies: Capital Transfers Reveivable: PC D.92:CP NSA,NA,NA
NBRZ,Households (S.14): Other accounts receivable/payable (F.8): Liability: Current price: £m: NSA,NA,NA
HABD,Households (S.14): Changes in net worth due to gross saving and capital transfers (B.10.1g): Assets/Liabilities: CP: £m: NSA,NA,NA
HABC,NP:B10.1n:Changes in net worth due to saving and capital transfer(net),NA,NA
NSRT,FLOWS:RW:liabilities:Other loans by UK residents: CP NSA: £m,m,£
NSRM,Consumption of fixed capital for public corporations,NA,NA
NSRN,Public sector finances: Central Government: Depreciation: £m: CPNSA,m,£
NSRO,Local Govt: P.51c: Consumption of fixed capital,NA,NA
NSRX,"ESA:UK:B.5n:National income,net",NA,NA
NSSB,HH & NPISH (S.14 + S.15): Social transfers in kind (D.63): Resources: Current price: £m: NSA,NA,NA
NBQR,Households (S.14): Foreign currency loans by UK banks (F.41N12): Liability: Current price: £m: NSA,NA,NA
NSSC,HH & NPISH (S.14 + S.15): Total uses/resources from the redistribution of income in kind account (T.II.3: TU/TR): CP: £m: NSA,NA,NA
NSSD,"HH & NPISH (S.14 + S.15): Adjusted disposable income, gross (B.7g): Uses/Resources: Current price: £m: NSA",NA,NA
NSSE,HH & NPISH (S.14 + S.15): Adjustment for the change in pension entitlements (D.8): Resources: Current price: £m: NSA,NA,NA
NBQN,Households (S.14): Loans (F.4): Liability: Current price: £m: NSA,NA,NA
NBQP,Households (S.14): Short term loans by UK monetary financial institutions (F.41N1): Liability: Current price: £m: NSA,NA,NA
NSSA,HH & NPISH (S.14 + S.15): Social transfers in kind - purchased market production (D.632): Resources: Current price: £m: NSA,NA,NA
NBQY,Households (S.14): Loans secured on dwellings (F.422): Liability: Current price: £m: NSA,NA,NA
NSSJ,HH & NPISH (S.14 + S.15): Total uses/resources from the use of adjusted disposable income account (T.II.4.2 : TU/TR): CP:£m:NSA,NA,NA
HAAC,LI:NP:B.5:Net National Income (Balance of Primary Incomes),NA,NA
NSSL,"HH & NPISH (S.14 + S.15): Investment grants, receivable (D.92r): Liability: Current price: £m: NSA",NA,NA
NSSM,"HH & NPISH (S.14 + S.15): Other capital transfers, receivable (D.99r): Liability: Current price: £m: NSA",NA,NA
HAAE,"NP:B.8n:Saving, net of fixed capital consumption",NA,NA
NSSF,HH & NPISH (S.14 + S.15): Total uses/resources from the use of disposable income account (T.II.4.1: TU/TR): Current price: £m: NSA,NA,NA
NSSG,HH & NPISH (S.14 + S.15): Individual consumption expenditure (P.31): Uses: Current price: £m: NSA,m,£
HAAG,AS:NP:D.1:Compensation of Employees,NA,NA
NSSH,"Households and NPISH (S.14+S.15): Saving, gross (B.8g): £million: Current price: Not seasonally adjusted",NA,NA
NSSI,ESA10: Households and NPISH: B.8N: SAVING NET,NA,NA
NBTE,IP:AS:FLOW:Bonds issued by the UK central government: CP NSA,NA,NA
NKEM,PC:AS:LEVEL:Money Market Instruments issued by other UK residents: CP NSA: £m,m,£
CKEZ,"Non-money market fund investment funds (S.124): Pens ents, claims of PFs on pension mgrs etc. (F.6M): Liability: CP: £m: NSA:",NA,NA
HACL,Households (S.14): Social transfers in kind (D.63) Resources: Current price: £m: NSA,NA,NA
HACO,NPISH (S.15): Changes in inventories (P.52): Assets: Current price: £m: NSA,NA,NA
NKEH,PC:AS:LEVEL:Money Market Instruments issued by UK MFIs: CP NSA,NA,NA
HACQ,NPISH (S.15): Total uses/resources from the allocation of primary income account (T.II.1.2: TU/TR): Current price: £m: NSA,NA,NA
NBTB,IP:AS:FLOW:Money Market Institutions issued by other UK residents: CP NSA,NA,NA
NBTC,IP:AS:FLOW:Money Market Institutions issued by Rest of the World: CP NSA,NA,NA
HACR,Households(S.14): Total uses/resources from the use of adjusted disposable income account (T.II.4.2 : TU:TR):CP:£m:NSA,NA,NA
NBTM,IP:AS:FLOW:Bonds issued by Rest of the World: CP NSA,NA,NA
NKEW,PC:AS:LEVEL:Bonds issued by other UK residents: CP NSA: £m,m,£
NBTH,IP:AS:FLOW:UK local authority bonds: CP NSA,NA,NA
NKEP,PC:AS:LEVEL:Bonds issued by the UK central government: CP NSA: £m,m,£
HACY,Households (S.14): Interest (D.41) Uses: Current price: £m: NSA,NA,NA
HACX,Households (S.14): Property income (D.4) Uses: Current price: £m: NSA,NA,NA
NKES,PC:AS:LEVEL:UK local authority bonds: CP NSA: £m,m,£
HACZ,Households (S.14): Rent (D.45) Uses: Current price: £m: NSA,NA,NA
HADB,NPISH (S.15): Property income (D.4): Uses: Current price: £m: NSA,NA,NA
NBTR,IP:AS:FLOW:Loans: CP NSA,NA,NA
HADA,"Households (S.14): Saving, gross (B.8g): £million: Current price: Not seasonally adjusted",NA,NA
HADC,NPISH (S.15): Interest (D.41): Uses: Current price: £m: NSA,NA,NA
NKFB,PC:AS:LEVEL:Total Financial Assets: CP NSA: £m,m,£
NBTZ,IP:AS:FLOW:Direct investment loans: CP NSA,NA,NA
NKFC,PC:AS:LEVEL:Loans: CP NSA: £m,m,£
HADI,Households (S.14): Net social contributions (D.61): Uses: Current price: £m: NSA,NA,NA
NBSC,AS:FLOW:Insurance corporations and pension funds: CP NSA,NA,NA
HABL,"Households (S.14): Balance of primary incomes, gross / National income, gross (B.5g) Uses/Resources: Current price: £m: NSA",NA,NA
HABN,"Households (S.14): Disposable income, gross (B.6g): UsesResources: Current price: £m: NSA",NA,NA
HABM,"Households (S.14): Operating Surplus, gross (B.2g) Resources: Current price: £m: NSA",NA,NA
HABP,NPISH (S.15): Other current transfers (D.7): Resources: Current price: £m: NSA,NA,NA
HABR,NPISH (S.15): Net non-life insurance premiums (D.71): Uses: Current price: £m: NSA,NA,NA
NKDS,PC:AS:LEVEL:Currency: CP NSA: £m,m,£
HABQ,Households (S.14): Total uses/resources from the allocation of primary income account (T.II.1.2: TU/TR): Current price: £m: NSA,NA,NA
HABT,NPISH (S.15): Miscellaneous current transfers (D.75): Resources: Current price: £m: NSA,NA,NA
NKDU,PC:AS:LEVEL:Deposits with UK Monetary Financial Institutions: CP NSA: £m,m,£
HABS,NPISH (S.15): Non-life insurance claims (D.72): Resources: Current price: £m: NSA,NA,NA
NBSN,IP:AS:FLOW:Deposits with RW Monetary Financial Institutions: CP NSA,NA,NA
HABV,"NPISH (S.15): Operating Surplus, gross (B.2g): Resources: Current price: £m: NSA",NA,NA
NBSG,IP:AS:FLOW:Currency and deposits: CP NSA,NA,NA
HABU,NPISH (S.15): Changes in net worth due to gross saving and capital transfers (B.10.1g): Assets/Liabilities: Current price: £m: NSA,NA,NA
HABX,"NPISH (S.15): Adjusted disposable income, gross (B.7g): Uses/Resources: Current price: £m: NSA",NA,NA
HABW,"NPISH (S.15): Capital transfers, receivable (D.9r): Liabilities: Current price: £m: NSA",NA,NA
NBSJ,IP:AS:FLOW: Deposits with UK monetary financial institutions: CP NSA,NA,NA
NKDR,PC:AS:LEVEL:Currency and deposits: CP NSA: £m,m,£
HABZ,"NPISH (S.15): Investment grants, receivable (D.92r): Liabilities: Current price: £m: NSA",NA,NA
CKFI,Non-money market fund investment funds (S.124): Financial derivatives and employee stock options (F.7): Liability: CP: £m: NSA:,NA,NA
NBSO,IP:AS:FLOW:Other deposits (National Savings and tax instruments): CP NSA,NA,NA
NKDW,Public corporations (S.11001): Foreign currency deposits with UK banks (AF.22N12): Asset: Level: Current price: £million: NSA,NA,NA
NBSP,IP:AS:FLOW:Securities other than shares: CP NSA,NA,NA
NKDY,PC:AS:LEVEL:Deposits with RW Monetary Financial Institutions:CPNSA,NA,NA
NBSR,IP:AS:FLOW:Money Market Instruments issued by UK general government: CP NSA,NA,NA
NKDZ,PC:AS:LEVEL:Other deposits (National Savings and tax instruments): CP NSA: £m,m,£
HACC,"NPISH (S.15): Balance of primary incomes, gross / National income, gross (B.5g): Uses/Resources: Current price: £m: NSA",NA,NA
NSUL,ESA:RW:LI:FLOW:Financial Derivatives,NA,NA
HACB,AS:NP:K.1:less Consumption of Fixed Capital,NA,NA
NSUN,CG:AS:FLOW:MMIs issued by UK MFIs,NA,NA
HACD,NPISH (S.15): Acquisition less disposals of non-produced / non-financial assets (NP): Assets: Current price: £m: NSA,NA,NA
NSUO,CG:AS:LEVEL:MMIs issued by UK MFIs,NA,NA
NBSW,IP:Money Market Instruments issued by UK Monetary Financial Institutions: CP NSA,NA,NA
NSUH,ESA:PC:AS:FLOW:Financial Derivatives,NA,NA
NKEA,PC:AS:LEVEL:Securities other than shares: CP NSA: £m,m,£
NSUI,Total D212+ D214 resources (GG+RoW): other taxes on products: CP NSA,NA,NA
NKEC,PC:AS:LEVEL:Money Market Instruments issued by UK general government: CP NSA: £m,m,£
NSUK,RW:Total resources/uses:Ext. a/c. of primary incomes & current transfers: CP NSA,NA,NA
NKGN,PC:AS:LEVEL:Prepayments of insurance pre.&reserves for outstanding claims:CP NSA,NA,NA
NBVG,LI:FLOW:Insurance corporations and pension funds: CP NSA,NA,NA
NKGO,PC:AS:LEVEL:Other accounts receivable/payable: CP NSA: £m,m,£
NBVC,IP:Prepayments of insurance pre. & reserves for outstanding claims: CP NSA,NA,NA
NBVD,IP:AS:FLOW:Other accounts receivable/payable: CP NSA,NA,NA
NKGV,ESA:PC:LI:LEVEL:Currency and deposits,NA,NA
FU2N,UK Natural Capital Accounts:Agricultural Biomass Asset Value,NA,NA
FU2M,UK Natural Capital Accounts: Aesthetic Asset: Value,NA,NA
FU2P,UK Natural Capital Accounts:Fossil Fuels Asset Value,NA,NA
FU2O,UK Natural Capital Accounts:Fish Capture Asset Value,NA,NA
